x,y,z,cluster
0.091,0.835,0.344,2
0.487,0.086,0.22,0
0.05,0.803,0.436,2
0.091,0.74,0.423,2
0.925,0.041,0.573,4
0.735,0.972,0.521,2
0.999,0.251,0.625,3
0.93,0.132,0.523,3
0.883,0.304,0.45,1
0.877,0.277,0.553,3
0.859,0.232,0.446,1
0.489,0.009,0.297,0
0.432,0.072,0.328,0
0.899,0.029,0.55,4
0.004,0.828,0.399,2
0.549,0.107,0.27,0
0.409,0.039,0.323,0
0.969,0.169,0.468,1
0.924,0.24,0.542,3
0.935,0.278,0.365,1
0.542,0.051,0.216,0
0.962,0.017,0.566,4
0.894,0.174,0.525,3
0.713,0.946,0.529,2
0.458,0.738,0.811,2
0.554,0.098,0.298,0
0.087,0.823,0.362,2
0.375,0.138,0.292,0
0.893,0.234,0.471,1
0.855,0.228,0.455,1
0.976,0.208,0.465,1
0.504,0.704,0.822,2
0.517,0.08,0.203,0
0.916,0.018,0.5,4
0.541,0.121,0.288,0
0.385,0.045,0.344,0
0.489,0.018,0.282,0
0.504,0.622,0.867,2
0.407,0.04,0.283,0
0.922,0.006,0.615,4
0.558,0.696,0.872,2
0.509,0.04,0.28,0
0.432,0.647,0.768,2
0.119,0.82,0.434,2
0.776,0.962,0.534,2
0.354,0.056,0.234,0
0.973,0.232,0.469,1
0.057,0.838,0.4,2
0.936,0.052,0.649,4
0.531,0.075,0.294,0
0.126,0.836,0.406,2
1.019,0.09,0.59,4
0.95,0.023,0.574,4
0.049,0.758,0.431,2
0.43,0.072,0.261,0
0.427,0.08,0.246,0
0.531,0.018,0.274,0
0.934,0.258,0.655,3
0.928,0.167,0.5,1
0.967,0.019,0.581,4
0.855,0.232,0.47,1
0.478,0.665,0.815,2
0.535,0.055,0.23,0
0.481,0.628,0.763,2
0.664,1.026,0.49,2
0.485,0.723,0.763,2
0.938,0.018,0.632,4
0.41,0.107,0.265,0
0.759,1,0.511,2
0.885,0.011,0.6,4
0.081,0.757,0.455,2
0.436,0.104,0.326,0
0.463,0.666,0.794,2
0.446,0.028,0.292,0
0.406,0.078,0.284,0
0.916,0.244,0.446,1
0.964,0.226,0.56,3
0.079,0.81,0.362,2
0.923,0.043,0.587,4
0.505,0.74,0.864,2
0.356,0.076,0.239,0
0.909,0.238,0.45,1
0.879,0.155,0.444,1
0.416,0.06,0.269,0
0.383,0.129,0.321,0
0.678,0.987,0.473,2
0.903,0.211,0.502,1
0.135,0.838,0.502,2
0.001,0.799,0.454,2
0.992,0.011,0.607,4
0.069,0.75,0.424,2
0.753,0.951,0.617,2
0.489,0.678,0.77,2
0.871,0.017,0.573,4
0.958,0.226,0.439,1
0.729,0.978,0.57,2
0.898,0.198,0.421,1
0.939,0.067,0.541,4
0.785,0.966,0.593,2
0.534,0.695,0.794,2
1.025,0.045,0.631,4
0.504,0.055,0.283,0
0.942,0.19,0.57,3
0.438,0.001,0.238,0
0.971,0.236,0.606,3
0.545,0.107,0.291,0
0.498,0.042,0.212,0
0.396,0.084,0.257,0
0.918,0.005,0.582,4
0.909,0.242,0.499,1
0.385,0.108,0.279,0
0.329,0.075,0.291,0
0.951,0.2,0.482,1
0.884,0.073,0.61,4
0.067,0.793,0.446,2
0.414,0.137,0.325,0
0.396,0.057,0.325,0
0.462,0.078,0.298,0
0.392,0.102,0.227,0
0.769,0.954,0.497,2
0.512,0.027,0.28,0
0.127,0.82,0.456,2
0.979,0.253,0.617,3
0.418,0.068,0.265,0
0.505,0.113,0.23,0
0.915,0.253,0.412,1
0.744,0.93,0.525,2
0.494,0.041,0.305,0
0.961,0.058,0.604,4
0.082,0.809,0.451,2
0.067,0.83,0.461,2
0.501,0.666,0.832,2
0.962,0.258,0.527,3
0.157,0.798,0.44,2
0.742,0.996,0.53,2
0.868,0.187,0.514,1
0.537,0.042,0.244,0
0.906,0.228,0.409,1
0.465,0.074,0.254,0
0.963,0.28,0.5,3
0.978,0.043,0.616,4
0.112,0.821,0.459,2
0.486,0.667,0.807,2
0.885,0.259,0.411,1
0.736,0.953,0.514,2
0.934,0.064,0.619,4
0.942,0.221,0.561,3
0.895,0.213,0.556,3
0.14,0.727,0.448,2
0.738,0.892,0.523,2
0.958,0.062,0.577,4
0.925,0.209,0.519,3
0.433,0.024,0.277,0
0.518,0.681,0.766,2
0.789,1.015,0.574,2
0.843,0.252,0.53,1
0.084,0.716,0.337,2
0.485,0.734,0.785,2
0.092,0.829,0.369,2
0.098,0.788,0.412,2
0.962,0.018,0.585,4
0.89,0.215,0.507,1
0.533,0.683,0.848,2
0.947,0.24,0.433,1
0.122,0.8,0.526,2
0.086,0.832,0.432,2
0.032,0.842,0.468,2
0.94,0.248,0.546,3
0.866,0.208,0.496,1
0.971,0.206,0.586,3
0.97,0.157,0.574,3
0.84,0.245,0.449,1
0.886,0.283,0.475,1
0.859,0.054,0.612,4
0.049,0.753,0.397,2
0.88,0.191,0.508,1
0.527,0.101,0.227,0
0.111,0.829,0.42,2
0.089,0.852,0.48,2
0.738,1.026,0.555,2
0.508,0.705,0.929,2
0.953,0.238,0.539,3
0.366,0.1,0.388,0
0.386,0.065,0.273,0
0.545,0.677,0.77,2
0.964,0.018,0.54,4
0.695,0.965,0.559,2
0.95,0.048,0.584,4
0.708,0.999,0.528,2
0.459,0.083,0.29,0
0.985,0.291,0.587,3
0.978,0.068,0.579,4
0.919,0.235,0.543,3
0.361,0.03,0.301,0
0.724,1.006,0.528,2
0.149,0.785,0.431,2
0.125,0.74,0.393,2
0.871,0.011,0.61,4
0.905,0.229,0.413,1
0.931,0.336,0.519,3
0.096,0.684,0.415,2
0.941,0.199,0.567,3
0.953,0.235,0.551,3
0.956,0.29,0.536,3
0.948,0.194,0.487,1
0.918,0.033,0.629,4
0.072,0.814,0.453,2
0.952,0.307,0.509,3
0.912,0.252,0.411,1
0.048,0.789,0.457,2
0.999,0.015,0.603,4
1.009,0.206,0.585,3
0.883,0.311,0.478,1
0.873,0.206,0.507,1
0.914,0.166,0.488,1
0.698,0.938,0.56,2
0.756,1.008,0.556,2
0.875,0.129,0.35,1
0.376,0.065,0.29,0
0.519,0.111,0.257,0
0.396,0.026,0.298,0
0.406,0.028,0.271,0
0.904,0.022,0.629,4
0.93,0.016,0.607,4
0.362,0.137,0.285,0
0.506,0.701,0.786,2
0.084,0.83,0.489,2
0.955,0.226,0.443,1
0.48,0.042,0.275,0
0.421,0.115,0.35,0
0.841,0.017,0.568,4
0.927,0.234,0.52,3
0.528,0.091,0.273,0
0.72,0.971,0.537,2
0.12,0.759,0.398,2
0.492,0.648,0.756,2
0.694,1.004,0.563,2
0.514,0.078,0.289,0
0.475,0.71,0.903,2
0.696,1.023,0.553,2
0.748,0.983,0.522,2
0.445,0.726,0.831,2
0.383,0.13,0.229,0
0.128,0.705,0.453,2
0.959,0.059,0.624,4
0.521,0.673,0.787,2
0.083,0.856,0.45,2
0.907,0.033,0.598,4
0.101,0.787,0.452,2
0.764,0.933,0.534,2
0.52,0.02,0.291,0
0.095,0.847,0.348,2
0.696,1.024,0.538,2
0.471,0.096,0.255,0
0.998,0.237,0.579,3
0.83,0.032,0.574,4
0.52,0.656,0.905,2
0.077,0.795,0.483,2
0.522,0.057,0.243,0
0.384,0.097,0.276,0
0.293,0.045,0.245,0
1.039,0.314,0.521,3
0.493,0.667,0.805,2
0.706,0.982,0.516,2
0.94,0.024,0.652,4
0.811,0.002,0.576,4
0.875,0.228,0.394,1
0.53,0.028,0.232,0
0.345,0.058,0.366,0
0.661,0.977,0.499,2
0.376,0.056,0.347,0
0.651,1.004,0.515,2
0.487,0.684,0.776,2
0.377,0.115,0.31,0
0.476,0.087,0.287,0
0.345,0.077,0.345,0
0.97,0.022,0.6,4
0.536,0.671,0.797,2
1.007,0.097,0.592,4
0.404,0.078,0.227,0
0.128,0.722,0.464,2
0.107,0.746,0.392,2
0.705,0.934,0.535,2
0.047,0.779,0.484,2
0.922,0.008,0.556,4
0.445,0.129,0.264,0
0.043,0.699,0.465,2
0.7,1,0.533,2
1.013,0.016,0.654,4
0.042,0.755,0.46,2
0.986,0.056,0.637,4
0.592,0.097,0.341,0
0.114,0.786,0.406,2
0.026,0.819,0.416,2
0.156,0.768,0.436,2
0.713,1.013,0.546,2
0.342,0.072,0.355,0
0.501,0.681,0.811,2
0.341,0.099,0.25,0
0.87,0.235,0.453,1
0.536,0.614,0.793,2
0.941,0.235,0.567,3
0.455,0.713,0.845,2
0.336,0.031,0.322,0
0.546,0.644,0.737,2
0.896,0.268,0.435,1
0.451,0.684,0.813,2
0.7,0.97,0.505,2
0.492,0.659,0.798,2
0.775,0.955,0.493,2
0.042,0.783,0.414,2
0.121,0.816,0.347,2
0.905,0.231,0.489,1
0.053,0.732,0.47,2
0.316,0.111,0.197,0
0.888,0.191,0.371,1
0.899,0.007,0.644,4
0.931,0.002,0.592,4
0.874,0.025,0.668,4
0.96,0.263,0.505,3
0.462,0.777,0.816,2
0.04,0.742,0.44,2
0.472,0.174,0.339,0
0.971,0.016,0.6,4
0.059,0.747,0.429,2
0.326,0.103,0.313,0
0.493,0.674,0.908,2
0.344,0.049,0.324,0
0.481,0.649,0.882,2
0.994,0.033,0.646,4
0.885,0.216,0.448,1
0.428,0.041,0.324,0
0.314,0.022,0.228,0
0.514,0.637,0.815,2
0.09,0.77,0.43,2
0.465,0.643,0.76,2
0.628,0.064,0.196,0
0.428,0.095,0.334,0
0.063,0.757,0.467,2
0.748,1.047,0.486,2
0.94,0.234,0.51,3
0.771,0.924,0.506,2
0.935,0.082,0.553,4
0.54,0.109,0.311,0
0.134,0.781,0.427,2
0.981,0.239,0.528,3
0.714,0.972,0.526,2
0.051,0.75,0.458,2
0.696,1.002,0.559,2
0.907,0.215,0.49,1
0.974,0.247,0.576,3
0.809,0.212,0.48,1
0.962,0.239,0.573,3
0.737,0.94,0.526,2
0.794,1.006,0.555,2
0.909,0.211,0.396,1
0.878,0.307,0.479,1
0.029,0.736,0.384,2
0.491,0.101,0.207,0
0.918,0.193,0.541,3
0.958,0.109,0.598,4
0.746,0.943,0.579,2
0.068,0.756,0.412,2
0.713,0.952,0.482,2
0.694,0.966,0.538,2
0.539,0.142,0.275,0
0.422,0.114,0.235,0
0.41,0.085,0.266,0
0.486,0.105,0.175,0
0.449,0.137,0.286,0
0.976,0.196,0.465,1
0.546,0.121,0.275,0
0.468,0.708,0.835,2
0.142,0.783,0.382,2
0.689,0.915,0.536,2
0.396,0.028,0.322,0
0.822,0.951,0.592,2
0.885,0.185,0.388,1
0.961,0.225,0.601,3
0.466,0.076,0.233,0
0.476,0.701,0.758,2
0.896,0.215,0.457,1
0.921,0.231,0.468,1
0.753,1.03,0.573,2
0.513,0.054,0.353,0
0.921,0.116,0.642,4
0.97,0.001,0.589,4
0.333,0.06,0.265,0
0.66,1.019,0.601,2
0.116,0.802,0.396,2
0.964,0.327,0.644,3
0.594,0.684,0.774,2
0.976,0.249,0.557,3
0.422,0.072,0.293,0
0.951,0.247,0.598,3
0.888,0.222,0.593,3
0.965,0.168,0.421,1
0.973,0.031,0.579,4
0.955,0.197,0.649,3
0.407,0.045,0.304,0
0.493,0.089,0.206,0
0.771,1.006,0.533,2
0.867,0.263,0.559,3
0.9,0.151,0.444,1
0.789,1.039,0.549,2
1.003,0.249,0.581,3
0.422,0.674,0.744,2
0.483,0.11,0.206,0
0.496,0.04,0.334,0
0.938,0.222,0.429,1
0.939,0.211,0.536,3
0.571,0.697,0.84,2
0.92,0.011,0.56,4
0.956,0.062,0.602,4
0.495,0.784,0.816,2
0.913,0.003,0.557,4
0.398,0.125,0.332,0
0.874,0.216,0.489,1
0.914,0.241,0.376,1
0.477,0.697,0.734,2
0.937,0.016,0.563,4
0.391,0.02,0.32,0
0.915,0.201,0.48,1
0.504,0.731,0.795,2
0.917,0.268,0.6,3
0.969,0.211,0.53,3
0.562,0.042,0.258,0
0.951,0.271,0.529,3
0.545,0.725,0.883,2
0.938,0.002,0.573,4
0.993,0.16,0.415,1
0.682,0.955,0.583,2
0.484,0.08,0.247,0
0.991,0.03,0.566,4
0.958,0.267,0.559,3
0.96,0.006,0.591,4
0.888,0.198,0.542,3
0.057,0.824,0.472,2
0.823,0.234,0.492,1
0.482,0.178,0.306,0
0.803,0.964,0.554,2
0.479,0.571,0.836,2
0.701,0.921,0.497,2
0.293,0.064,0.274,0
0.711,1.041,0.52,2
0.876,0.016,0.589,4
0.51,0.074,0.312,0
0.283,0.03,0.248,0
0.904,0.217,0.444,1
0.979,0.18,0.504,3
0.377,0.045,0.306,0
0.936,0.025,0.535,4
0.393,0.028,0.212,0
0.431,0.103,0.322,0
0.05,0.796,0.418,2
0.825,0.213,0.446,1
0.381,0.073,0.352,0
0.467,0.136,0.302,0
0.88,0.162,0.422,1
0.365,0.063,0.249,0
0.027,0.805,0.477,2
0.389,0.061,0.227,0
0.877,0.273,0.414,1
0.984,0.227,0.57,3
0.906,0.152,0.55,3
0.48,0.082,0.345,0
0.146,0.819,0.443,2
0.293,0.08,0.25,0
0.824,0.218,0.475,1
0.988,0.129,0.518,3
0.517,0.739,0.835,2
0.48,0.049,0.176,0
0.035,0.758,0.443,2
0.695,0.98,0.518,2
0.776,0.98,0.546,2
0.954,0.342,0.463,1
0.642,0.925,0.581,2
0.86,0.044,0.52,4
0.921,0.27,0.569,3
0.36,0.087,0.273,0
0.804,0.976,0.541,2
0.358,0.07,0.289,0
0.73,0.917,0.485,2
0.069,0.807,0.458,2
0.944,0.285,0.542,3
1.003,0.003,0.706,4
0.829,0.009,0.624,4
0.974,0.224,0.527,3
0.85,0.049,0.589,4
0.497,0.165,0.222,0
0.924,0.236,0.452,1
0.298,0.062,0.315,0
0.908,0,0.569,4
0.938,0.098,0.611,4
0.331,0.092,0.293,0
0.705,0.962,0.611,2
0.091,0.787,0.473,2
0.355,0.023,0.192,0
0.083,0.77,0.332,2
0.808,0.306,0.491,1
0.938,0.252,0.517,3
0.725,0.953,0.554,2
0.461,0.647,0.816,2
0.952,0.227,0.534,3
0.471,0.669,0.769,2
0.901,0.298,0.554,3
0.861,0.212,0.406,1
0.93,0.216,0.504,3
0.341,0.092,0.291,0
0.929,0.196,0.58,3
0.901,0.204,0.502,1
0.416,0.008,0.29,0
0.93,0.196,0.462,1
0.915,0.166,0.467,1
0.873,0.217,0.482,1
0.899,0.211,0.479,1
0.921,0.05,0.589,4
0.453,0.134,0.289,0
0.02,0.774,0.427,2
0.54,0.63,0.775,2
0.935,0.148,0.483,1
0.477,0.729,0.77,2
0.514,0.018,0.301,0
0.096,0.788,0.509,2
0.758,0.918,0.536,2
0.902,0.199,0.489,1
0.902,0.245,0.446,1
0.929,0.034,0.594,4
0.496,0.104,0.317,0
0.395,0.001,0.284,0
0.886,0.054,0.681,4
0.919,0.048,0.589,4
0.696,0.984,0.519,2
0.906,0.262,0.533,3
0.92,0.199,0.53,3
0.791,0.984,0.547,2
0.905,0.208,0.429,1
0.422,0.131,0.278,0
0.765,0.996,0.556,2
0.867,0.081,0.599,4
0.554,0.661,0.76,2
0.014,0.749,0.498,2
0.025,0.786,0.374,2
0.877,0.159,0.55,3
0.719,0.918,0.55,2
0.746,0.919,0.556,2
0.917,0.013,0.645,4
0.973,0.052,0.686,4
0.375,0.059,0.277,0
0.376,0.081,0.26,0
1.003,0.29,0.49,3
0.839,0.251,0.393,1
0.466,0.684,0.815,2
0.916,0.204,0.587,3
0.88,0.21,0.456,1
0.326,0.057,0.316,0
0.117,0.77,0.397,2
0.741,0.965,0.545,2
0.914,0.015,0.572,4
0.753,0.997,0.501,2
0.884,0.209,0.483,1
0.893,0.038,0.624,4
0.803,0.154,0.436,1
0.77,0.971,0.591,2
0.484,0.033,0.222,0
0.522,0.007,0.214,0
0.878,0.038,0.566,4
0.913,0.003,0.638,4
0.92,0.182,0.491,1
0.396,0.024,0.291,0
0.01,0.835,0.444,2
0.74,0.919,0.571,2
0.73,0.997,0.568,2
0.405,0.075,0.289,0
0.707,0.945,0.629,2
0.861,0.047,0.54,4
0.145,0.763,0.483,2
0.552,0.627,0.761,2
0.954,0.152,0.555,3
0.081,0.827,0.439,2
0.957,0.237,0.448,1
0.879,0.237,0.464,1
0.89,0.056,0.602,4
0.937,0.042,0.557,4
0.461,0.058,0.297,0
0.505,0.032,0.237,0
0.883,0.047,0.566,4
0.733,0.975,0.596,2
1.005,0.18,0.453,1
0.401,0.148,0.239,0
0.51,0.687,0.845,2
1.018,0.254,0.518,3
0.481,0.069,0.286,0
0.088,0.775,0.362,2
0.38,0.096,0.316,0
0.936,0.04,0.635,4
0.962,0.063,0.668,4
0.533,0.057,0.314,0
0.771,1.025,0.531,2
0.06,0.837,0.469,2
0.405,0.096,0.305,0
0.151,0.758,0.418,2
0.936,0.224,0.546,3
0.579,0.777,0.76,2
0.901,0.283,0.428,1
0.904,0.072,0.682,4
0.762,1,0.548,2
0.93,0.151,0.494,1
0.398,0.047,0.286,0
0.664,0.958,0.525,2
0.941,0.247,0.478,1
0.371,0.024,0.255,0
0.71,1.002,0.587,2
0.5,0.633,0.781,2
0.929,0.218,0.492,1
0.904,0.297,0.448,1
0.905,0.062,0.583,4
0.747,0.934,0.558,2
0.967,0.205,0.515,3
0.941,0.219,0.512,3
0.49,0.067,0.249,0
0.917,0.252,0.498,1
0.332,0.129,0.364,0
0.414,0.079,0.315,0
0.696,1.019,0.504,2
0.372,0.104,0.37,0
0.087,0.775,0.528,2
0.489,0.062,0.224,0
0.38,0.081,0.295,0
0.055,0.761,0.444,2
0.988,0.051,0.63,4
0.891,0.186,0.416,1
0.963,0.2,0.46,1
0.936,0.152,0.424,1
0.922,0.181,0.358,1
0.408,0.031,0.294,0
0.993,0.212,0.352,1
0.797,0.92,0.538,2
0.965,0.019,0.509,4
0.524,0.101,0.288,0
0.772,0.973,0.518,2
0.956,0.026,0.632,4
0.525,0.055,0.277,0
0.037,0.801,0.469,2
0.767,0.969,0.547,2
0.794,0.971,0.513,2
0.484,0.75,0.782,2
0.392,0.122,0.219,0
0.507,0.038,0.248,0
0.951,0.029,0.613,4
0.926,0.19,0.526,3
0.493,0.128,0.354,0
0.461,0.623,0.773,2
0.523,0.678,0.81,2
0.104,0.778,0.465,2
0.537,0.657,0.808,2
0.078,0.859,0.483,2
0.924,0.04,0.503,4
0.905,0.001,0.592,4
0.43,0.065,0.3,0
0.537,0.672,0.749,2
1.011,0.018,0.571,4
0.709,1.023,0.479,2
0.938,0.261,0.423,1
0.48,0.111,0.302,0
0.952,0.05,0.608,4
0.445,0.668,0.782,2
0.497,0.116,0.216,0
0.063,0.808,0.43,2
0.916,0.221,0.537,3
1.007,0.152,0.594,3
0.337,0.075,0.296,0
1.036,0.191,0.533,3
0.941,0.142,0.396,1
0.853,0.097,0.566,4
0.978,0.215,0.591,3
0.462,0.023,0.305,0
0.696,0.986,0.502,2
0.68,1,0.517,2
0.073,0.71,0.421,2
0.961,0.069,0.629,4
0.698,1.027,0.491,2
0.94,0.21,0.542,3
0.068,0.851,0.417,2
0.717,0.975,0.489,2
0.929,0.064,0.669,4
0.505,0.701,0.726,2
0.508,0.747,0.894,2
0.839,0.165,0.469,1
0.734,0.964,0.542,2
0.527,0.078,0.3,0
0.989,0.232,0.574,3
0.988,0.026,0.567,4
0.496,0.08,0.258,0
0.504,0.685,0.767,2
0.739,1.015,0.485,2
0.965,0.212,0.51,3
0.321,0.031,0.255,0
0.897,0.254,0.515,3
0.931,0.032,0.502,4
0.933,0.217,0.487,1
1.016,0.17,0.534,3
1.061,0.33,0.562,3
0.863,0.005,0.578,4
0.036,0.737,0.47,2
0.456,0.082,0.246,0
0.982,0.04,0.63,4
0.422,0.68,0.852,2
0.501,0.155,0.26,0
0.837,0.171,0.458,1
0.943,0.273,0.555,3
0.931,0.21,0.464,1
0.922,0.265,0.568,3
0.961,0.011,0.56,4
0.519,0.625,0.821,2
0.539,0.643,0.806,2
0.06,0.721,0.403,2
0.525,0.026,0.338,0
0.075,0.756,0.479,2
0.917,0.227,0.499,1
0.339,0.077,0.343,0
0.732,0.976,0.537,2
0.668,0.965,0.502,2
0.939,0.196,0.616,3
0.34,0.051,0.298,0
0.04,0.748,0.447,2
0.52,0.133,0.175,0
0.897,0.011,0.669,4
0.09,0.901,0.438,2
0.054,0.807,0.368,2
0.484,0.114,0.279,0
1.002,0.01,0.562,4
0.965,0.044,0.601,4
0.422,0.042,0.28,0
0.383,0.045,0.212,0
0.475,0.701,0.823,2
0.078,0.823,0.454,2
0.669,1.022,0.501,2
0.906,0.205,0.437,1
0.728,0.987,0.517,2
0.987,0.228,0.58,3
0.434,0.719,0.76,2
0.344,0.005,0.302,0
0.081,0.807,0.427,2
0.849,0.192,0.487,1
0.386,0.006,0.3,0
0.5,0.712,0.806,2
0.977,0.231,0.48,3
0.553,0.069,0.262,0
0.452,0.065,0.304,0
0.503,0.706,0.753,2
0.108,0.854,0.468,2
0.69,0.993,0.608,2
0.738,1.008,0.545,2
0.347,0.073,0.298,0
0.38,0.139,0.34,0
0.503,0.097,0.304,0
0.666,0.988,0.541,2
0.947,0.219,0.614,3
0.394,0.679,0.749,2
1.007,0.009,0.567,4
0.378,0.096,0.352,0
0.929,0.199,0.588,3
0.047,0.796,0.438,2
0.949,0.037,0.656,4
0.976,0.01,0.562,4
0.55,0.707,0.838,2
0.41,0.077,0.25,0
0.572,0.167,0.242,0
0.046,0.77,0.426,2
0.471,0.059,0.283,0
0.114,0.72,0.444,2
0.723,0.983,0.489,2
0.914,0.191,0.467,1
0.38,0.092,0.324,0
0.375,0.016,0.315,0
0.687,0.941,0.507,2
0.895,0.048,0.618,4
0.162,0.737,0.451,2
0.536,0.637,0.907,2
0.062,0.883,0.448,2
0.328,0.109,0.322,0
0.926,0.229,0.547,3
0.979,0.253,0.547,3
0.434,0.021,0.256,0
0.715,0.97,0.616,2
0.083,0.766,0.475,2
0.749,0.988,0.501,2
0.333,0.071,0.374,0
0.397,0.052,0.251,0
0.11,0.796,0.525,2
0.989,0.213,0.587,3
0.886,0.22,0.431,1
0.442,0.669,0.846,2
0.809,0.989,0.508,2
0.066,0.775,0.442,2
0.47,0.666,0.782,2
0.213,0.753,0.497,2
0.443,0.1,0.237,0
0.977,0.204,0.503,3
0.781,0.257,0.439,1
0.461,0.158,0.362,0
0.591,0.578,0.776,2
0.949,0.249,0.496,3
0.487,0.063,0.261,0
0.026,0.785,0.374,2
0.481,0.776,0.794,2
0.483,0.065,0.312,0
0.486,0.045,0.332,0
0.967,0.284,0.563,3
0.52,0.613,0.761,2
0.693,1.017,0.536,2
0.55,0.749,0.821,2
0.925,0.214,0.535,3
0.931,0.002,0.65,4
0.929,0.056,0.654,4
0.56,0.025,0.271,0
0.884,0.192,0.481,1
0.912,0.02,0.54,4
0.031,0.753,0.427,2
0.473,0.743,0.776,2
0.09,0.766,0.445,2
0.415,0.076,0.201,0
0.529,0.698,0.837,2
0.866,0.011,0.556,4
0.98,0.245,0.593,3
0.118,0.857,0.43,2
0.888,0.042,0.634,4
0.898,0.24,0.387,1
0.495,0.067,0.269,0
0.737,0.897,0.536,2
0.483,0.696,0.821,2
0.741,0.98,0.511,2
0.113,0.742,0.418,2
0.692,0.982,0.557,2
0.911,0.039,0.589,4
0.547,0.131,0.254,0
0.947,0.245,0.448,1
0.987,0.15,0.498,3
0.068,0.702,0.458,2
0.395,0.099,0.34,0
0.721,1.02,0.537,2
0.354,0.001,0.289,0
0.922,0.031,0.546,4
0.867,0.197,0.468,1
0.518,0.119,0.277,0
0.564,0.083,0.236,0
0.393,0.083,0.331,0
0.008,0.791,0.487,2
0.898,0.057,0.553,4
0.983,0.075,0.65,4
0.032,0.827,0.424,2
0.088,0.749,0.533,2
0.987,0.245,0.564,3
0.886,0.123,0.362,1
0.94,0.006,0.664,4
1.001,0.156,0.538,3
0.367,0.006,0.274,0
0.445,0.095,0.226,0
0.459,0.064,0.297,0
0.975,0.237,0.578,3
0.527,0.743,0.814,2
0.7,0.926,0.534,2
0.451,0.125,0.283,0
0.517,0.105,0.277,0
0.382,0.002,0.216,0
0.953,0.262,0.529,3
0.571,0.031,0.302,0
0.951,0.113,0.546,4
0.929,0.18,0.421,1
0.473,0.672,0.83,2
0.509,0.66,0.795,2
0.443,0.068,0.218,0
0.496,0.681,0.825,2
0.487,0.682,0.874,2
0.957,0.263,0.524,3
0.898,0.214,0.405,1
0.51,0.073,0.29,0
0.404,0.076,0.299,0
0.726,0.953,0.568,2
0.713,0.976,0.482,2
0.88,0.251,0.443,1
0.872,0.253,0.44,1
0.318,0.04,0.272,0
0.532,0.001,0.259,0
0.528,0.644,0.802,2
0.507,0.732,0.8,2
0.473,0.671,0.764,2
0.7,0.997,0.508,2
0.525,0.155,0.28,0
1.048,0.051,0.667,4
0.869,0.22,0.449,1
0.39,0.058,0.344,0
0.481,0.145,0.241,0
0.537,0.697,0.813,2
0.725,0.982,0.531,2
0.907,0.229,0.531,3
0.849,0.243,0.441,1
0.695,0.982,0.49,2
0.419,0.035,0.292,0
0.779,1.092,0.559,2
0.909,0.281,0.556,3
0.713,0.959,0.523,2
0.507,0.046,0.26,0
0.321,0.09,0.253,0
1.049,0.259,0.544,3
0.044,0.784,0.505,2
0.507,0.185,0.203,0
0.949,0.086,0.52,4
0.436,0.106,0.272,0
0.398,0.058,0.322,0
0.023,0.813,0.426,2
0.354,0.053,0.309,0
0.504,0.102,0.265,0
0.727,0.971,0.565,2
0.999,0.19,0.474,1
0.682,0.94,0.528,2
0.529,0.02,0.248,0
0.682,0.969,0.556,2
0.331,0.099,0.19,0
0.431,0.127,0.337,0
0.953,0.285,0.543,3
0.863,0.211,0.42,1
0.129,0.806,0.379,2
0.948,0.195,0.567,3
0.964,0.26,0.46,1
0.495,0.652,0.828,2
0.104,0.768,0.373,2
0.136,0.791,0.484,2
0.51,0.101,0.265,0
0.977,0.216,0.594,3
0.766,0.979,0.477,2
0.7,0.942,0.501,2
0.743,0.991,0.523,2
0.928,0.249,0.532,3
0.025,0.865,0.395,2
0.752,0.97,0.488,2
0.886,0.077,0.563,4
0.132,0.777,0.488,2
0.054,0.795,0.461,2
1.01,0.199,0.542,3
0.497,0.015,0.283,0
0.388,0.061,0.312,0
0.493,0.054,0.255,0
0.777,0.999,0.472,2
0.709,0.967,0.578,2
0.688,0.98,0.522,2
0.436,0.074,0.278,0
0.942,0.016,0.578,4
0.988,0.017,0.612,4
0.377,0.1,0.291,0
0.518,0.083,0.28,0
0.34,0.064,0.287,0
0.722,0.96,0.529,2
0.496,0.048,0.288,0
0.729,1.041,0.623,2
0.47,0.076,0.252,0
0.869,0.018,0.567,4
0.949,0.218,0.538,3
0.88,0.238,0.487,1
0.918,0.201,0.451,1
0.464,0.04,0.318,0
0.94,0.273,0.542,3
0.522,0.678,0.806,2
0.909,0.253,0.612,3
0.92,0.246,0.456,1
0.389,0.083,0.334,0
0.968,0.205,0.524,3
0.331,0.114,0.257,0
0.485,0.707,0.817,2
0.962,0.193,0.473,1
0.502,0.135,0.3,0
0.854,0.054,0.614,4
0.543,0.732,0.799,2
0.925,0.189,0.438,1
0.463,0.679,0.773,2
0.572,0.608,0.89,2
0.954,0.047,0.602,4
0.715,1.024,0.516,2
0.57,0.112,0.257,0
0.53,0.678,0.818,2
0.91,0.216,0.479,1
0.509,0.694,0.85,2
0.515,0.596,0.831,2
0.457,0.702,0.855,2
0.718,1.019,0.58,2
0.97,0.18,0.522,3
0.489,0.709,0.805,2
0.909,0.015,0.528,4
0.539,0.121,0.283,0
0.469,0.616,0.82,2
0.48,0.572,0.804,2
0.385,0.058,0.261,0
0.434,0.106,0.273,0
0.43,0.669,0.845,2
0.958,0.047,0.606,4
0.949,0.222,0.469,1
0.917,0.209,0.58,3
0.868,0.008,0.616,4
0.984,0.187,0.456,1
