x,y,z,cluster
0.514,0.13,0.316,2
0.285,0.078,0.277,2
0.464,0.086,0.297,2
0.447,0.086,0.222,2
0.388,0.139,0.239,2
0.389,0.1,0.287,2
0.524,0.174,0.328,2
0.501,0.062,0.266,2
0.072,0.799,0.323,3
0.051,0.834,0.421,3
0.667,0.973,0.553,0
0.398,0.061,0.327,2
0.509,0.638,0.851,4
0.5,0.704,0.794,4
0.01,0.847,0.418,3
0.518,0.144,0.214,2
0.366,0.051,0.253,2
0.748,0.925,0.59,0
0.36,0.175,0.253,2
0.39,0.083,0.259,2
0.741,1.027,0.42,1
0.629,0.99,0.554,1
0.103,0.764,0.476,3
0.781,1.029,0.581,1
0.068,0.796,0.419,3
0.663,0.996,0.524,1
0.33,0.091,0.293,2
0.098,0.732,0.406,3
0.419,0.681,0.719,4
0.393,0.121,0.304,2
0.514,0.064,0.328,2
0.106,0.759,0.407,3
0.736,1.058,0.474,1
0.35,0.064,0.312,2
0.699,0.963,0.523,1
0.622,0.083,0.215,2
0.547,0.031,0.289,2
0.515,0.638,0.767,4
0.759,0.886,0.51,0
0.412,0.027,0.228,2
0.483,0.131,0.268,2
0.709,0.984,0.582,0
0.094,0.753,0.466,3
0.712,0.906,0.568,0
0.486,0.725,0.787,4
0.399,0.093,0.248,2
0.536,0.64,0.774,4
0.508,0.086,0.29,2
0.497,0.701,0.785,4
0.475,0.092,0.259,2
0.478,0.089,0.194,2
0.556,0.003,0.295,2
0.081,0.778,0.442,3
0.544,0.663,0.794,4
0.387,0.051,0.3,2
0.699,0.969,0.513,1
0.503,0.06,0.248,2
0.016,0.809,0.402,3
0.501,0.109,0.351,2
0.368,0.049,0.215,2
0.566,0.761,0.825,4
0.76,0.977,0.484,1
0.395,0.047,0.287,2
0.097,0.715,0.377,3
0.448,0.703,0.816,4
0.445,0.054,0.256,2
0.42,0.142,0.248,2
0.086,0.762,0.38,3
0.499,0.697,0.862,4
0.003,0.7,0.478,3
0.485,0.043,0.268,2
0.382,0.081,0.328,2
0.312,0.062,0.299,2
0.355,0.055,0.285,2
0.407,0.062,0.243,2
0.516,0.075,0.262,2
0.003,0.781,0.511,3
0.388,0.027,0.29,2
0.473,0.03,0.252,2
0.04,0.694,0.48,3
0.314,0.069,0.284,2
0.714,0.954,0.531,0
0.5,0.074,0.337,2
0.116,0.813,0.419,3
0.517,0.053,0.296,2
0.707,0.996,0.591,0
0.099,0.746,0.418,3
0.508,0.003,0.266,2
0.339,0.089,0.325,2
0.094,0.745,0.382,3
0.408,0.085,0.246,2
0.591,0.105,0.256,2
0.493,0.708,0.768,4
0.525,0.711,0.816,4
0.363,0.058,0.317,2
0.522,0.046,0.253,2
0.51,0.005,0.31,2
0.526,0.092,0.282,2
0.738,0.9,0.486,0
0.675,0.969,0.553,0
0.115,0.755,0.424,3
0.141,0.739,0.406,3
0.76,0.975,0.603,0
0.702,0.995,0.557,1
0.69,0.961,0.5,1
0.14,0.785,0.511,3
0.546,0.14,0.301,2
0.333,0.034,0.303,2
0.399,0.071,0.26,2
0.513,0.074,0.286,2
0.694,0.962,0.513,1
0.411,0.1,0.293,2
0.058,0.744,0.423,3
0.421,0.066,0.35,2
0.365,0.047,0.31,2
0.077,0.804,0.498,3
0.113,0.809,0.423,3
0.494,0.739,0.867,4
0.321,0.024,0.214,2
0.442,0.07,0.34,2
0.722,0.97,0.545,0
0.083,0.8,0.481,3
0.462,0.707,0.843,4
0.495,0.642,0.748,4
0.382,0.095,0.23,2
0.011,0.799,0.497,3
0.756,1,0.514,1
0.424,0.067,0.346,2
0.748,1.003,0.457,1
0.536,0.068,0.25,2
0.416,0.071,0.3,2
0.423,0.059,0.27,2
0.5,0.654,0.825,4
0.56,0.663,0.838,4
0.411,0.031,0.274,2
0.032,0.756,0.498,3
0.688,1.058,0.512,1
0.502,0.015,0.317,2
0.03,0.778,0.5,3
0.069,0.757,0.471,3
0.463,0.109,0.229,2
0.418,0.068,0.314,2
0.074,0.752,0.446,3
0.531,0.084,0.279,2
0.54,0.026,0.336,2
0.343,0.054,0.282,2
0.135,0.786,0.497,3
0.787,0.967,0.504,0
0.689,0.931,0.526,0
0.548,0.673,0.832,4
0.717,0.973,0.544,0
0.76,1.041,0.509,1
0.369,0.099,0.298,2
0.384,0.106,0.269,2
0.019,0.774,0.405,3
0.112,0.762,0.466,3
0.527,0.132,0.287,2
0.471,0.092,0.226,2
0.51,0.087,0.209,2
0.101,0.802,0.526,3
0.461,0.684,0.785,4
0.719,0.962,0.512,1
0.087,0.822,0.458,3
0.382,0.072,0.286,2
0.071,0.785,0.448,3
0.048,0.815,0.43,3
0.491,0.036,0.319,2
0.421,0.052,0.217,2
0.059,0.778,0.471,3
0.081,0.746,0.395,3
0.736,0.976,0.542,0
0.062,0.822,0.422,3
0.4,0.084,0.313,2
0.691,0.955,0.59,0
0.512,0.699,0.772,4
0.52,0.721,0.776,4
0.366,0.029,0.357,2
0.119,0.818,0.381,3
0.412,0.06,0.23,2
0.376,0.078,0.36,2
0.538,0.042,0.31,2
0.479,0.671,0.854,4
0.752,1,0.557,1
0.383,0.099,0.283,2
0.558,0.069,0.261,2
0.063,0.82,0.479,3
0.111,0.795,0.45,3
0.06,0.756,0.532,3
0.55,0.73,0.728,4
0.424,0.13,0.258,2
0.128,0.765,0.45,3
0.717,1.01,0.457,1
0.087,0.78,0.376,3
0.414,0.02,0.354,2
0.738,1.034,0.527,1
0.06,0.719,0.481,3
0.088,0.765,0.356,3
0.083,0.736,0.458,3
0.783,0.947,0.517,0
0.414,0.033,0.284,2
0.505,0.692,0.711,4
0.108,0.772,0.415,3
0.727,1.046,0.558,1
0.531,0.687,0.75,4
0.498,0.05,0.228,2
0.53,0.652,0.801,4
0.103,0.748,0.473,3
0.503,0.078,0.298,2
0.33,0.068,0.294,2
0.454,0.706,0.78,4
0.662,0.918,0.58,0
0.564,0.063,0.271,2
0.728,1.046,0.569,1
0.348,0.048,0.366,2
0.433,0.666,0.806,4
0.065,0.773,0.463,3
0.052,0.846,0.452,3
0.4,0.052,0.289,2
0.557,0.053,0.252,2
0.493,0.069,0.282,2
0.357,0.033,0.3,2
0.5,0.064,0.266,2
0.466,0.111,0.307,2
0.596,0.652,0.835,4
0.529,0.696,0.82,4
0.039,0.852,0.461,3
0.711,1.012,0.518,1
0.438,0.011,0.277,2
0.483,0.674,0.816,4
0.531,0.048,0.239,2
0.799,0.958,0.608,0
0.506,0.729,0.824,4
0.487,0.699,0.822,4
0.705,0.975,0.554,0
0.448,0.066,0.284,2
0.804,0.979,0.534,0
0.334,0.078,0.289,2
0.068,0.741,0.402,3
0.351,0.009,0.326,2
0.351,0.086,0.261,2
0.404,0.031,0.267,2
0.37,0.05,0.262,2
0.778,1.019,0.561,1
0.539,0.067,0.172,2
0.504,0.108,0.242,2
0.487,0.665,0.735,4
0.499,0.711,0.78,4
0.545,0.002,0.25,2
0.704,0.941,0.487,1
0.51,0.03,0.282,2
0.021,0.791,0.433,3
0.083,0.801,0.396,3
0.356,0.05,0.319,2
0.089,0.772,0.503,3
0.362,0.039,0.256,2
0.573,0.649,0.895,4
0.434,0.072,0.319,2
0.758,1.02,0.535,1
0.481,0.045,0.329,2
0.366,0.083,0.283,2
0.077,0.709,0.405,3
0.396,0.107,0.281,2
0.523,0.06,0.258,2
0.367,0.059,0.312,2
0.39,0.012,0.247,2
0.038,0.758,0.417,3
0.38,0.103,0.266,2
0.401,0.059,0.306,2
0.713,0.959,0.523,0
0.562,0.086,0.2,2
0.496,0.635,0.779,4
0.532,0.665,0.801,4
0.768,0.953,0.556,0
0.418,0.083,0.342,2
0.55,0.667,0.755,4
0.68,0.98,0.565,0
0.784,0.893,0.547,0
0.521,0.728,0.811,4
0.476,0.071,0.245,2
0.762,1.012,0.493,1
0.433,0.035,0.265,2
0.468,0.661,0.858,4
0.497,0.768,0.761,4
0.079,0.698,0.525,3
0.743,1.048,0.512,1
0.436,0.701,0.828,4
0.14,0.729,0.417,3
0.444,0.735,0.805,4
0.576,0.077,0.298,2
0.664,0.958,0.61,0
0.72,0.991,0.598,0
0.459,0.153,0.269,2
0.455,0.068,0.202,2
0.534,0.079,0.327,2
0.485,0.112,0.251,2
0.321,0.12,0.261,2
0.388,0.107,0.278,2
0.046,0.744,0.448,3
0.713,0.992,0.567,0
0.101,0.873,0.458,3
0.762,0.939,0.503,0
0.723,0.918,0.607,0
0.539,0.741,0.829,4
0.741,0.995,0.541,1
0.358,0.13,0.279,2
0.424,0.65,0.761,4
0.499,0.672,0.845,4
0.095,0.808,0.47,3
0.351,0.076,0.33,2
0.015,0.831,0.456,3
0.711,0.965,0.569,0
0.506,0.705,0.776,4
0.796,1.001,0.54,1
0.03,0.803,0.478,3
0.533,0.65,0.794,4
0.429,0.117,0.26,2
0.061,0.709,0.36,3
0.561,0.092,0.277,2
0.74,1.04,0.611,1
0.018,0.771,0.409,3
0.088,0.729,0.422,3
0.778,1.014,0.436,1
0.405,0.107,0.311,2
0.472,0.693,0.841,4
0.731,0.946,0.602,0
0.698,0.966,0.534,0
0.378,0.084,0.274,2
0.014,0.884,0.402,3
0.751,1.042,0.528,1
0.463,0.667,0.725,4
0.498,0.1,0.288,2
0.461,0.037,0.241,2
0.514,0.607,0.848,4
0.433,0.114,0.264,2
0.493,0.124,0.281,2
0.488,0.625,0.724,4
0.132,0.68,0.468,3
0.073,0.776,0.389,3
0.059,0.746,0.438,3
0.529,0.028,0.324,2
0.542,0.057,0.243,2
0.077,0.79,0.397,3
0.535,0.038,0.263,2
0.319,0.015,0.322,2
0.561,0.053,0.284,2
0.717,0.97,0.503,1
0.374,0.08,0.334,2
0.497,0.054,0.252,2
0.555,0.072,0.232,2
0.429,0.693,0.727,4
0.063,0.774,0.485,3
0.732,1.035,0.605,1
0.454,0.703,0.859,4
0.484,0.041,0.188,2
0.44,0.648,0.804,4
0.101,0.824,0.427,3
0.538,0.63,0.705,4
0.508,0.701,0.867,4
0.359,0.077,0.273,2
0.394,0.013,0.263,2
0.419,0.065,0.196,2
0.366,0.616,0.882,4
0.457,0.059,0.264,2
0.401,0.02,0.267,2
0.71,1.009,0.517,1
0.774,0.974,0.561,0
0.678,1.025,0.563,1
0.672,0.946,0.565,0
0.417,0.006,0.318,2
0.34,0.007,0.268,2
0.411,0.064,0.297,2
0.759,0.952,0.521,0
0.685,1.033,0.524,1
0.089,0.791,0.43,3
0.421,0.747,0.811,4
0.044,0.788,0.458,3
0.388,0.07,0.249,2
0.723,0.966,0.579,0
0.507,0.699,0.74,4
0.465,0.09,0.269,2
0.515,0.055,0.274,2
0.392,0.046,0.295,2
0.494,0.135,0.282,2
0.292,0.079,0.296,2
0.082,0.802,0.395,3
0.386,0.104,0.324,2
0.567,0.059,0.307,2
0.427,0.137,0.318,2
0.543,0.051,0.241,2
0.043,0.739,0.465,3
0.788,1.016,0.538,1
0.668,1.01,0.486,1
0.708,1.032,0.521,1
0.579,0.104,0.266,2
0.48,0.058,0.3,2
0.764,0.952,0.523,0
0.061,0.792,0.449,3
0.546,0.052,0.293,2
0.527,0.085,0.198,2
0.515,0.664,0.88,4
0.363,0.073,0.23,2
0.075,0.829,0.478,3
0.502,0.735,0.818,4
0.452,0.727,0.755,4
0.452,0.685,0.795,4
0.427,0.131,0.398,2
0.716,0.993,0.587,0
0.341,0.058,0.367,2
0.642,0.958,0.447,1
0.361,0.109,0.306,2
0.517,0.664,0.845,4
0.375,0.084,0.25,2
0.506,0.714,0.744,4
0.779,0.949,0.609,0
0.733,0.969,0.525,0
0.366,0.093,0.353,2
0.429,0.04,0.263,2
0.545,0.031,0.32,2
0.425,0.707,0.812,4
0.518,0.06,0.304,2
0.082,0.776,0.446,3
0.339,0.122,0.251,2
0.535,0.758,0.805,4
0.705,0.965,0.498,1
0.788,0.924,0.54,0
0.513,0.669,0.762,4
0.44,0.095,0.29,2
0.5,0.634,0.844,4
0.081,0.793,0.475,3
0.608,0.085,0.255,2
0.355,0.099,0.297,2
0.761,0.964,0.549,0
0.505,0.643,0.77,4
0.413,0.001,0.339,2
0.548,0.03,0.231,2
0.476,0.713,0.803,4
0.469,0.071,0.294,2
0.406,0.067,0.266,2
0.07,0.786,0.412,3
0.129,0.78,0.383,3
0.141,0.735,0.464,3
0.475,0.129,0.263,2
0.443,0.021,0.26,2
0.047,0.757,0.489,3
0.041,0.704,0.448,3
0.565,0.007,0.274,2
0.01,0.802,0.41,3
0.063,0.809,0.402,3
0.074,0.804,0.473,3
0.37,0.036,0.308,2
0.804,1.012,0.493,1
0.744,1.004,0.475,1
0.531,0.651,0.808,4
0.298,0.142,0.251,2
0.062,0.774,0.44,3
0.525,0,0.221,2
0.459,0.641,0.803,4
0.758,0.92,0.593,0
0.618,0.609,0.84,4
0.034,0.798,0.444,3
0.351,0.111,0.293,2
0.772,0.98,0.479,1
0.061,0.733,0.498,3
0.454,0.71,0.757,4
0.347,0.011,0.276,2
0.507,0.659,0.812,4
0.085,0.736,0.457,3
0.059,0.779,0.412,3
0.484,0.032,0.271,2
0.728,0.929,0.53,0
0.422,0.062,0.317,2
0.55,0.097,0.301,2
0.758,1.007,0.467,1
0.111,0.764,0.43,3
0.342,0.096,0.241,2
0.082,0.816,0.42,3
0.552,0.73,0.853,4
0.668,0.987,0.502,1
0.018,0.787,0.42,3
0.482,0.091,0.268,2
0.708,0.947,0.477,1
0.575,0.069,0.349,2
0.472,0.026,0.319,2
0.104,0.799,0.454,3
0.34,0.057,0.311,2
0.474,0.738,0.783,4
0.415,0.031,0.233,2
0.654,0.97,0.445,1
0.665,1.033,0.566,1
0.037,0.787,0.391,3
0.121,0.856,0.477,3
0.768,0.989,0.522,1
0.702,0.961,0.531,0
0.528,0.133,0.274,2
0.52,0.693,0.814,4
0.017,0.832,0.427,3
0.067,0.778,0.448,3
0.107,0.806,0.418,3
0.51,0.035,0.267,2
0.371,0.008,0.333,2
0.742,1.04,0.557,1
0.35,0.076,0.24,2
0.054,0.816,0.464,3
0.468,0.047,0.319,2
0.4,0.021,0.366,2
0.423,0.114,0.234,2
0.015,0.812,0.433,3
0.688,1,0.553,1
0.447,0.094,0.297,2
0.744,0.928,0.498,0
0.458,0.089,0.291,2
0.433,0.086,0.268,2
0.137,0.773,0.431,3
0.052,0.748,0.442,3
0.493,0.072,0.257,2
0.462,0.093,0.205,2
0.348,0.13,0.319,2
0.403,0.048,0.313,2
0.731,0.91,0.471,0
0.736,0.943,0.543,0
0.655,0.986,0.514,1
0.481,0.709,0.808,4
0.341,0.042,0.252,2
0.533,0.649,0.854,4
0.482,0.739,0.809,4
0.507,0.623,0.768,4
0.505,0.076,0.307,2
0.721,0.854,0.515,0
0.711,0.997,0.551,1
0.462,0.743,0.862,4
0.573,0.658,0.775,4
0.352,0.081,0.287,2
0.062,0.798,0.345,3
0.091,0.753,0.44,3
0.406,0.125,0.322,2
0.041,0.781,0.433,3
0.04,0.788,0.396,3
0.44,0.128,0.301,2
0.5,0.004,0.267,2
0.426,0.672,0.743,4
0.457,0.654,0.87,4
0.29,0.069,0.307,2
0.143,0.709,0.504,3
0.142,0.727,0.456,3
0.509,0.737,0.747,4
0.505,0.121,0.367,2
0.765,1.046,0.553,1
0.373,0.06,0.285,2
0.541,0.691,0.856,4
0.553,0.671,0.77,4
0.439,0.134,0.282,2
0.812,1.062,0.547,1
0.073,0.792,0.394,3
0.658,0.976,0.528,1
0.395,0.032,0.325,2
0.469,0.081,0.213,2
0.382,0.116,0.272,2
0.489,0.643,0.779,4
0.478,0.668,0.803,4
0.54,0.633,0.772,4
0.673,0.988,0.516,1
0.491,0.64,0.774,4
0.385,0.131,0.29,2
0.466,0.06,0.239,2
0.513,0.066,0.288,2
0.52,0.083,0.306,2
0.318,0.082,0.255,2
0.531,0.074,0.328,2
0.457,0.617,0.814,4
0.411,0.016,0.275,2
0.513,0.659,0.816,4
0.124,0.791,0.368,3
0.691,0.977,0.501,1
0.68,1.054,0.526,1
0.547,0.6,0.844,4
0.477,0.713,0.833,4
0.729,0.957,0.553,0
0.508,0.028,0.308,2
0.343,0.066,0.371,2
0.294,0.14,0.309,2
0.8,0.924,0.537,0
0.511,0.731,0.77,4
0.062,0.73,0.459,3
0.472,0.666,0.796,4
0.418,0.66,0.831,4
0.547,0.03,0.259,2
0.101,0.842,0.368,3
0.735,1.022,0.542,1
0.346,0.101,0.341,2
0.382,0.038,0.298,2
0.507,0.705,0.838,4
0.43,0.055,0.264,2
0.108,0.781,0.368,3
0.473,0.087,0.288,2
0.496,0.67,0.759,4
0.76,0.97,0.503,1
0.497,0.597,0.881,4
0.7,0.985,0.6,0
0.379,0.136,0.334,2
0.491,0.166,0.331,2
0.084,0.759,0.498,3
0.71,0.928,0.484,0
0.085,0.731,0.351,3
0.488,0.159,0.262,2
0.495,0.124,0.255,2
0.718,0.976,0.555,0
0.775,0.998,0.492,1
0.469,0.717,0.768,4
0.515,0.662,0.819,4
0.106,0.781,0.394,3
0.462,0.722,0.772,4
0.349,0.076,0.266,2
0.767,0.949,0.522,0
0.386,0.012,0.338,2
0.501,0.004,0.257,2
0.3,0.082,0.281,2
0.4,0.035,0.246,2
0.497,0.676,0.748,4
0.779,0.974,0.457,1
0.438,0.09,0.238,2
0.351,0.044,0.287,2
0.012,0.887,0.438,3
0.717,0.978,0.498,1
0.04,0.798,0.435,3
0.076,0.865,0.407,3
0.456,0.044,0.192,2
0.083,0.802,0.446,3
0.571,0.09,0.227,2
0.784,0.946,0.512,0
0.543,0.088,0.284,2
0.004,0.807,0.44,3
0.518,0.046,0.267,2
0.707,0.955,0.546,0
0.124,0.84,0.474,3
0.518,0.053,0.316,2
0.454,0.129,0.255,2
0.393,0.119,0.228,2
0.368,0.017,0.311,2
0.67,0.981,0.512,1
0.759,0.946,0.626,0
0.448,0.039,0.252,2
0.079,0.761,0.5,3
0.119,0.776,0.514,3
0.49,0.07,0.321,2
0.457,0.059,0.242,2
0.39,0.098,0.353,2
0.419,0.111,0.244,2
0.501,0.602,0.822,4
0.381,0.07,0.32,2
0.382,0.015,0.301,2
0.479,0.655,0.858,4
0.089,0.72,0.457,3
0.411,0.683,0.837,4
0.416,0.061,0.26,2
0.386,0.08,0.255,2
0.117,0.737,0.446,3
0.103,0.746,0.464,3
0.518,0.671,0.757,4
0.74,1.002,0.529,1
0.523,0.053,0.278,2
0.476,0.029,0.344,2
0.555,0.092,0.279,2
0.009,0.72,0.459,3
0.722,1.012,0.584,1
0.348,0.09,0.321,2
0.744,0.96,0.533,0
0.569,0.676,0.767,4
0.773,0.951,0.552,0
0.471,0.048,0.293,2
0.073,0.773,0.468,3
0.479,0.039,0.261,2
0.519,0.663,0.811,4
0.08,0.774,0.501,3
0.085,0.747,0.447,3
0.366,0.124,0.308,2
0.046,0.797,0.434,3
0.552,0.045,0.21,2
0.376,0.118,0.278,2
0.418,0.081,0.356,2
0.428,0.657,0.751,4
0.807,1.012,0.503,1
0.394,0.074,0.306,2
0.468,0.076,0.251,2
0.517,0.076,0.243,2
0.498,0.057,0.214,2
0.535,0.061,0.276,2
0.121,0.766,0.425,3
0.718,0.983,0.506,1
0.556,0.092,0.259,2
0.763,0.948,0.605,0
0.489,0.716,0.784,4
0.736,0.927,0.544,0
0.523,0.051,0.235,2
0.104,0.706,0.412,3
0.544,0.104,0.221,2
0.123,0.747,0.443,3
0.721,1.057,0.551,1
0.312,0.035,0.237,2
0.458,0.121,0.336,2
0.414,0.004,0.3,2
0.391,0.067,0.333,2
0.376,0.112,0.309,2
0.493,0.691,0.788,4
0.387,0.045,0.341,2
0.352,0.006,0.326,2
0.038,0.757,0.434,3
0.559,0.113,0.183,2
0.628,0.993,0.569,1
0.682,0.966,0.593,0
0.434,0.047,0.269,2
0.717,1.012,0.534,1
0.52,0.604,0.713,4
0.438,0.174,0.329,2
0.506,0.678,0.726,4
0.479,0.706,0.719,4
0.739,0.988,0.547,0
0.431,0.083,0.287,2
0.507,0.146,0.279,2
0.735,1.04,0.578,1
0.678,0.954,0.648,0
0.05,0.777,0.492,3
0.482,0.127,0.268,2
0.388,0.029,0.31,2
0.501,0.181,0.221,2
0.469,0.65,0.785,4
0.704,0.973,0.531,1
0.489,0.656,0.823,4
0.667,0.992,0.584,0
0.106,0.802,0.467,3
0.476,0.658,0.719,4
0.523,0.74,0.812,4
0.482,0.615,0.83,4
0.731,0.98,0.568,0
0.388,0.03,0.342,2
0.476,0.076,0.267,2
0.454,0.077,0.343,2
0.502,0.633,0.823,4
0.105,0.781,0.434,3
0.439,0.104,0.286,2
0.07,0.815,0.448,3
0.095,0.792,0.445,3
0.267,0.075,0.327,2
0.41,0.701,0.795,4
0.097,0.831,0.446,3
0.046,0.822,0.429,3
0.5,0.13,0.22,2
0.71,1.043,0.543,1
0.537,0.076,0.247,2
0.509,0.102,0.302,2
0.475,0.723,0.83,4
0.476,0.077,0.247,2
0.583,0.622,0.74,4
0.426,0.655,0.769,4
0.121,0.728,0.404,3
0.381,0.101,0.318,2
0.639,0.99,0.509,1
0.446,0.699,0.759,4
0.291,0.084,0.28,2
0.048,0.776,0.443,3
0.451,0.665,0.795,4
0.111,0.785,0.457,3
0.356,0.049,0.306,2
0.686,0.953,0.475,1
0.489,0.706,0.745,4
0.031,0.765,0.411,3
0.703,0.875,0.634,0
0.539,0.125,0.239,2
0.378,0.027,0.323,2
0.401,0.124,0.322,2
0.71,0.969,0.474,1
0.365,0.119,0.225,2
0.751,0.906,0.52,0
0.411,0.704,0.754,4
0.483,0.045,0.262,2
0.395,0.11,0.252,2
0.098,0.731,0.402,3
0.73,0.978,0.531,1
0.733,1.019,0.599,0
0.474,0.011,0.226,2
0.084,0.747,0.48,3
0.693,0.995,0.502,1
0.465,0.677,0.853,4
0.042,0.763,0.417,3
0.486,0.641,0.693,4
0.719,0.935,0.472,1
0.352,0.105,0.235,2
0.43,0.107,0.313,2
0.091,0.749,0.432,3
0.669,0.941,0.545,0
0.5,0.066,0.275,2
0.463,0.176,0.287,2
0.716,0.926,0.538,0
0.05,0.794,0.456,3
0.471,0.089,0.264,2
0.558,0.047,0.353,2
0.728,1.012,0.531,1
0.472,0.641,0.798,4
0.158,0.721,0.521,3
0.094,0.749,0.411,3
0.695,1.025,0.511,1
0.405,0.021,0.283,2
0.092,0.724,0.39,3
0.737,0.955,0.639,0
0.417,0.559,0.887,4
0.468,0.087,0.226,2
0.367,0.05,0.203,2
0.093,0.724,0.418,3
0.554,0.145,0.379,2
0.452,0.674,0.806,4
0.373,0.082,0.364,2
0.532,0.703,0.801,4
0.399,0.056,0.276,2
0.514,0.026,0.343,2
0.705,0.97,0.496,1
0.673,1.018,0.588,1
0.712,1.029,0.614,0
0.686,1.027,0.48,1
0.75,0.929,0.456,1
0.539,0.061,0.239,2
0.753,0.907,0.592,0
0.521,0.031,0.264,2
0.691,0.938,0.531,0
0.131,0.804,0.425,3
0.428,0.033,0.236,2
0.541,0.628,0.845,4
0.063,0.789,0.47,3
0.401,0.038,0.298,2
0.338,0.119,0.33,2
0.556,0.688,0.747,4
0.425,0.124,0.272,2
0.68,1.002,0.577,1
0.796,0.982,0.61,0
0.72,0.997,0.51,1
0.074,0.772,0.41,3
0.048,0.777,0.445,3
0.414,0.034,0.209,2
0.097,0.776,0.452,3
0.099,0.805,0.471,3
0.066,0.725,0.434,3
0.47,0.016,0.319,2
0.137,0.837,0.448,3
0.03,0.847,0.386,3
0.493,0.66,0.801,4
0.807,0.972,0.561,0
0.582,0.09,0.238,2
0.406,0.096,0.364,2
0.736,1.05,0.564,1
0.519,0.723,0.831,4
0.718,1.01,0.533,1
0.583,0.688,0.846,4
0.531,0.055,0.236,2
0.435,0.735,0.738,4
0.092,0.852,0.463,3
0.696,1,0.522,1
0.777,0.952,0.547,0
0.672,0.959,0.555,0
0.351,0.058,0.253,2
0.058,0.806,0.447,3
0.356,0.108,0.216,2
0.428,0.062,0.36,2
0.088,0.765,0.431,3
0.775,0.96,0.459,1
0.379,0.094,0.266,2
0.042,0.808,0.412,3
0.074,0.724,0.424,3
0.514,0.753,0.791,4
0.357,0.04,0.269,2
0.088,0.857,0.456,3
0.775,1.013,0.6,0
0.558,0.03,0.309,2
0.531,0.069,0.28,2
0.122,0.833,0.356,3
0.719,0.946,0.47,1
0.067,0.716,0.426,3
0.43,0.102,0.304,2
0.716,0.976,0.575,0
0.348,0.113,0.307,2
0.05,0.76,0.477,3
0.461,0.645,0.842,4
0.671,1.021,0.529,1
0.103,0.686,0.47,3
0.449,0.066,0.283,2
0.607,0.668,0.869,4
0.484,0.08,0.302,2
0.49,0.045,0.352,2
0.407,0.075,0.349,2
0.156,0.814,0.371,3
0.485,0.747,0.803,4
0.628,0.937,0.599,0
0.348,0.095,0.338,2
0.483,0.704,0.812,4
0.219,0.784,0.466,3
0.478,0.709,0.791,4
0.507,0.663,0.784,4
0.497,0.691,0.815,4
0.053,0.74,0.459,3
0.536,0.024,0.218,2
0.455,0.141,0.293,2
0.316,0.023,0.351,2
0.565,0.716,0.775,4
0.536,0.138,0.306,2
0.524,0.711,0.758,4
0.058,0.786,0.451,3
0.586,0.062,0.242,2
0.326,0.065,0.268,2
0.517,0.041,0.308,2
0.476,0.669,0.799,4
0.74,0.963,0.542,0
0.717,0.968,0.531,0
0.469,0.038,0.288,2
0.509,0.76,0.763,4
0.601,1.057,0.568,1
0.516,0.673,0.749,4
0.096,0.818,0.447,3
0.368,0.029,0.24,2
0.483,0.075,0.3,2
0.561,0.646,0.742,4
0.753,0.919,0.541,0
0.683,0.962,0.548,0
0.457,0.043,0.268,2
0.054,0.784,0.387,3
0.763,0.929,0.535,0
0.103,0.816,0.394,3
0.443,0.121,0.234,2
0.717,0.997,0.498,1
0.521,0.142,0.26,2
0.505,0.117,0.309,2
0.38,0.096,0.254,2
0.402,0.061,0.323,2
0.762,0.981,0.532,0
0.631,1.032,0.538,1
0.742,0.961,0.504,1
0.067,0.711,0.39,3
0.557,0.694,0.803,4
0.461,0.626,0.83,4
0.706,0.958,0.577,0
0.808,0.947,0.609,0
0.366,0.015,0.301,2
0.694,0.988,0.548,1
0.059,0.802,0.474,3
0.662,0.985,0.582,0
0.492,0.682,0.809,4
0.569,0.044,0.311,2
0.453,0.075,0.293,2
0.492,0.704,0.904,4
0.357,0.095,0.304,2
0.445,0.091,0.295,2
0.757,0.975,0.518,1
0.121,0.779,0.452,3
0.532,0.112,0.282,2
0.377,0.04,0.292,2
0.144,0.786,0.446,3
0.497,0.016,0.264,2
0.339,0.083,0.324,2
0.076,0.832,0.358,3
0.503,0.64,0.777,4
0.739,0.939,0.528,0
0.078,0.768,0.512,3
0.068,0.739,0.429,3
0.477,0.684,0.819,4
0.698,1.037,0.584,1
0.722,1.033,0.517,1
0.521,0.735,0.819,4
0.129,0.772,0.434,3
0.099,0.746,0.446,3
0.506,0.715,0.839,4
0.714,1.043,0.532,1
0.38,0.003,0.287,2
0.451,0.139,0.264,2
0.723,0.982,0.496,1
0.109,0.81,0.471,3
0.077,0.783,0.482,3
0.809,1.059,0.599,1
0.675,0.967,0.532,1
0.544,0.023,0.229,2
0.52,0.069,0.357,2
0.539,0.671,0.788,4
0.678,0.924,0.573,0
0.098,0.734,0.41,3
0.104,0.786,0.379,3
0.495,0.109,0.231,2
0.52,0.097,0.299,2
0.729,1.015,0.586,1
0.689,0.95,0.53,0
0.564,0.004,0.265,2
0.388,0.091,0.345,2
0.399,0.12,0.301,2
0.377,0.086,0.294,2
0.426,0.032,0.225,2
0.104,0.757,0.469,3
0.47,0.678,0.749,4
0.027,0.794,0.493,3
0.527,0.033,0.256,2
0.018,0.741,0.446,3
0.39,0.051,0.284,2
0.077,0.759,0.358,3
0.459,0.018,0.267,2
0.441,0.094,0.278,2
0.081,0.82,0.384,3
0.677,0.977,0.608,0
